AX,AY,AZ,GX,GY,GZ,Type
-1.34,2.87,-7.38,-1.04,-0.02,0.83,2.0
-6.0,3.7,-6.64,0.0,0.02,-0.01,1.0
6.7,-6.13,-3.32,0.0,0.02,-0.01,1.0
2.84,1.69,-9.03,0.0,0.01,-0.01,3.0
2.81,1.68,-9.04,0.0,0.01,-0.01,3.0
2.81,1.67,-9.05,0.0,0.01,-0.01,3.0
2.82,1.68,-9.04,0.0,0.01,-0.01,3.0
-4.39,-4.67,-7.21,0.0,0.01,-0.01,4.0
2.83,1.69,-9.06,0.0,0.01,-0.01,3.0
0.77,6.15,-7.43,0.0,0.02,-0.01,0.0
-0.32,-8.94,-3.73,-0.35,0.08,0.21,4.0
-3.47,-1.28,-8.9,-0.01,0.02,-0.01,4.0
2.8,1.68,-9.03,0.0,0.01,-0.01,3.0
1.15,3.89,-8.76,0.0,0.02,-0.01,2.0
1.64,0.03,-9.42,0.0,0.02,-0.01,0.0
2.82,1.69,-9.03,0.0,0.01,-0.01,3.0
-9.42,2.22,-1.54,0.0,0.02,-0.01,1.0
1.89,4.88,-8.08,0.0,0.02,-0.01,0.0
-3.46,-1.34,-8.88,0.02,0.02,-0.01,4.0
1.0,3.86,-8.78,0.0,0.01,-0.01,0.0
-3.82,-0.91,-7.82,0.76,-0.37,-0.46,4.0
-0.67,0.17,-9.6,0.0,0.02,-0.01,4.0
2.79,2.4,-8.87,0.0,0.01,0.0,0.0
2.52,9.88,-2.81,0.95,-0.67,-0.31,1.0
2.81,1.69,-9.05,0.0,0.01,-0.01,3.0
2.69,1.64,-9.09,0.0,0.01,-0.01,3.0
2.81,1.69,-9.06,0.0,0.01,-0.01,3.0
2.82,1.7,-9.04,0.0,0.01,-0.01,3.0
2.82,1.67,-9.04,0.0,0.02,-0.01,3.0
-9.41,2.31,-1.42,0.0,0.01,-0.01,1.0
-3.79,-1.23,-8.78,0.01,0.02,-0.01,4.0
1.9,4.86,-8.07,0.0,0.02,-0.01,0.0
2.81,1.7,-9.03,0.0,0.01,-0.01,3.0
1.68,3.34,-8.89,-0.16,-0.07,0.01,2.0
1.41,0.09,-9.5,0.0,0.01,-0.01,0.0
2.81,1.7,-9.04,0.0,0.01,-0.01,3.0
-3.54,-1.24,-8.87,0.0,0.01,-0.01,4.0
2.82,1.7,-9.05,0.0,0.01,-0.01,3.0
-5.88,3.25,-6.99,0.0,0.01,-0.01,1.0
2.81,1.67,-9.05,0.0,0.01,-0.01,3.0
2.8,1.68,-9.04,0.0,0.01,-0.01,3.0
2.82,1.67,-9.04,0.0,0.02,-0.01,3.0
2.83,1.68,-9.03,0.0,0.01,-0.01,3.0
-3.31,8.32,-3.92,0.0,0.01,-0.01,4.0
-3.8,-1.2,-8.76,0.0,0.01,-0.01,4.0
-1.16,4.96,-8.19,0.0,0.02,-0.01,0.0
2.32,6.5,-6.79,-0.01,0.02,-0.01,2.0
-1.91,6.64,-6.8,0.0,0.02,-0.01,0.0
3.88,7.83,-3.98,-0.28,-0.21,0.31,4.0
2.8,1.69,-9.03,0.0,0.02,-0.01,3.0
2.8,1.69,-9.04,0.0,0.01,-0.01,3.0
2.81,1.7,-9.03,0.0,0.01,-0.01,3.0
1.91,2.37,-9.05,-0.14,-0.04,-0.08,2.0
2.8,1.69,-9.04,0.0,0.02,-0.01,3.0
2.24,3.02,-8.83,0.0,0.02,-0.01,0.0
2.82,1.67,-9.04,0.0,0.02,-0.01,3.0
-3.79,-1.2,-8.79,0.0,0.01,-0.01,4.0
2.81,1.67,-9.05,0.0,0.01,-0.01,3.0
2.8,1.68,-9.03,0.0,0.01,-0.01,3.0
-0.97,4.79,-8.35,0.0,0.02,-0.01,0.0
3.84,2.71,-8.39,0.0,0.01,-0.01,0.0
0.51,4.69,-8.45,0.0,0.02,-0.01,0.0
2.82,1.7,-9.04,0.0,0.01,-0.01,3.0
-9.41,2.33,-1.39,0.0,0.02,-0.01,1.0
-3.5,-1.29,-8.9,-0.01,0.02,-0.01,4.0
-4.02,-5.7,-6.71,0.0,0.01,-0.01,4.0
0.48,4.69,-8.43,0.0,0.01,-0.01,0.0
-2.61,-7.08,-6.13,0.01,0.02,-0.02,4.0
-3.06,8.09,-5.73,-0.97,0.4,0.47,4.0
0.97,4.27,-8.58,-0.01,0.01,-0.01,0.0
2.83,1.68,-9.02,0.0,0.01,-0.01,3.0
2.81,1.69,-9.05,0.0,0.01,-0.01,3.0
-5.98,3.63,-6.68,0.0,0.02,-0.01,1.0
2.82,1.7,-9.05,0.0,0.01,-0.01,3.0
2.82,1.7,-9.05,0.0,0.01,-0.01,3.0
2.82,1.67,-9.04,0.0,0.01,-0.01,3.0
2.82,1.7,-9.04,0.0,0.01,-0.01,3.0
2.83,1.69,-9.03,0.0,0.01,-0.01,3.0
2.69,2.16,-8.97,0.0,0.02,-0.01,0.0
1.64,0.04,-9.43,0.0,0.02,-0.01,0.0
-5.82,3.1,-7.09,0.0,0.01,-0.01,1.0
2.81,1.68,-9.04,0.0,0.01,-0.01,3.0
2.83,1.69,-9.05,0.0,0.01,-0.01,3.0
2.69,2.16,-8.99,0.0,0.01,-0.01,0.0
-3.82,-1.22,-8.73,0.03,0.0,-0.01,4.0
2.81,1.7,-9.04,0.0,0.01,-0.01,3.0
1.19,3.34,-8.96,0.0,0.01,-0.01,0.0
-0.05,9.57,-4.34,-0.49,0.04,0.23,4.0
1.35,-3.03,-9.12,0.06,0.01,-0.01,2.0
-3.37,-5.8,-6.95,0.0,0.01,-0.01,4.0
-3.83,-1.23,-8.74,-0.02,0.02,-0.01,4.0
2.82,1.69,-9.04,0.0,0.01,-0.01,3.0
2.8,1.67,-9.03,0.0,0.01,-0.01,3.0
-3.64,-2.78,-8.51,0.0,0.01,-0.01,4.0
-0.95,4.82,-8.31,0.0,0.01,-0.01,0.0
2.83,1.69,-9.05,0.0,0.01,-0.01,3.0
2.81,1.66,-9.04,0.0,0.01,-0.01,3.0
-3.13,3.26,-7.41,-1.32,-0.5,1.58,4.0
2.83,1.69,-9.04,0.0,0.01,-0.01,3.0
2.82,1.68,-9.05,0.0,0.02,-0.01,3.0
2.05,3.04,-8.89,0.0,0.01,-0.01,0.0
2.81,1.68,-9.05,0.0,0.02,-0.01,3.0
2.82,1.7,-9.03,0.0,0.01,-0.01,3.0
2.84,1.73,-9.05,0.0,0.01,-0.01,3.0
2.82,1.69,-9.05,0.0,0.01,-0.01,3.0
2.13,1.49,-9.26,0.0,0.01,-0.01,0.0
2.83,1.69,-9.04,0.0,0.01,-0.01,3.0
2.82,1.67,-9.05,0.0,0.01,-0.01,3.0
2.8,1.68,-9.03,0.0,0.01,-0.01,3.0
-4.01,-5.67,-6.7,0.0,0.01,-0.01,4.0
2.8,1.67,-9.01,0.0,0.01,-0.01,3.0
-0.96,4.82,-8.34,0.0,0.02,-0.01,0.0
-5.9,3.71,-6.72,-0.01,0.03,-0.01,1.0
2.8,1.69,-9.05,0.0,0.01,-0.01,3.0
2.82,1.7,-9.05,0.0,0.01,-0.01,3.0
-0.48,6.73,-7.27,-0.8,-0.76,-0.57,4.0
2.81,1.69,-9.05,0.0,0.01,-0.01,3.0
-9.41,2.29,-1.46,0.0,0.02,-0.01,1.0
2.8,1.68,-9.03,0.0,0.01,-0.01,3.0
-3.86,-1.2,-8.57,0.05,0.0,0.0,4.0
3.1,7.25,-5.54,0.0,0.01,-0.01,2.0
-0.7,-0.8,-9.48,-0.02,0.27,-0.11,0.0
-6.01,3.76,-6.62,0.0,0.02,-0.01,1.0
2.34,3.34,-8.72,0.0,0.02,-0.01,0.0
-3.81,-1.23,-8.79,-0.01,0.02,-0.01,4.0
1.04,0.82,-9.53,-0.25,-0.08,-0.05,2.0
2.83,1.7,-9.04,0.0,0.01,-0.01,3.0
2.8,1.69,-9.06,0.0,0.01,-0.01,3.0
2.81,1.69,-9.03,0.0,0.01,-0.01,3.0
2.82,1.67,-9.04,0.0,0.01,-0.01,3.0
2.83,1.68,-9.04,0.0,0.01,-0.01,3.0
-3.85,-1.26,-8.75,-0.01,0.02,-0.01,4.0
2.83,1.67,-9.04,0.0,0.01,-0.01,3.0
0.67,6.12,-7.47,0.0,0.02,-0.01,0.0
2.83,1.69,-9.04,0.0,0.01,-0.01,3.0
2.8,1.67,-9.04,0.0,0.01,-0.01,3.0
2.81,1.71,-9.04,0.0,0.01,-0.01,3.0
2.81,1.69,-9.04,0.0,0.01,-0.01,3.0
0.92,3.57,-8.91,0.07,-0.02,-0.01,2.0
-3.86,7.85,-4.35,0.0,0.01,-0.01,4.0
6.7,-6.14,-3.37,0.0,0.02,-0.01,1.0
1.11,4.93,-8.22,0.0,0.01,-0.01,4.0
6.6,-6.21,-3.35,0.0,0.02,-0.01,1.0
2.11,1.68,-9.25,0.0,0.01,-0.01,0.0
-0.29,7.15,-6.57,-0.01,0.02,-0.01,4.0
1.74,4.74,-8.2,0.0,0.01,-0.01,0.0
1.64,0.11,-9.44,0.0,0.01,-0.01,0.0
-1.08,4.8,-3.38,1.83,0.77,0.5,4.0
1.47,1.37,-9.39,0.04,-0.05,-0.02,2.0
2.15,2.9,-8.91,0.0,0.02,-0.01,0.0
-1.32,-1.79,-9.42,0.0,0.01,-0.01,4.0
-5.91,3.21,-7.11,0.0,0.02,-0.01,1.0
-5.56,4.45,-6.6,0.0,0.02,-0.01,1.0
2.13,1.68,-9.21,0.0,0.02,-0.01,0.0
2.79,1.7,-9.06,0.0,0.01,-0.01,3.0
2.81,1.7,-9.07,0.0,0.01,-0.01,3.0
2.8,1.7,-9.04,0.0,0.01,-0.01,3.0
2.81,1.68,-9.02,0.0,0.01,-0.01,3.0
-6.02,3.59,-6.55,-0.01,0.02,-0.01,1.0
-1.01,4.77,-8.32,-0.01,0.0,-0.01,0.0
6.5,-3.24,-6.28,-0.01,0.02,-0.01,2.0
-4.02,-5.67,-6.7,0.0,0.01,-0.01,4.0
2.81,1.67,-9.03,0.0,0.01,-0.01,3.0
-0.98,4.77,-8.32,0.0,0.01,-0.01,0.0
2.82,1.7,-9.04,0.0,0.01,-0.01,3.0
-9.4,2.25,-1.52,0.0,0.02,-0.01,1.0
2.82,1.69,-9.03,0.0,0.01,-0.01,3.0
-0.96,4.82,-8.3,-0.01,0.0,-0.01,0.0
1.91,4.81,-8.07,0.0,0.02,-0.01,0.0
0.98,4.16,-7.62,-0.61,0.07,-0.66,4.0
5.48,0.6,-7.84,-0.01,0.02,-0.01,0.0
2.83,1.71,-9.04,0.0,0.01,-0.01,3.0
2.82,1.7,-9.08,0.0,0.01,-0.01,3.0
2.82,1.68,-9.03,0.0,0.01,-0.01,3.0
2.81,1.68,-9.06,0.0,0.01,-0.01,3.0
2.8,1.7,-9.07,0.0,0.01,-0.01,3.0
-9.41,2.21,-1.55,0.0,0.01,-0.01,1.0
2.83,1.69,-9.03,0.0,0.02,-0.01,3.0
0.75,-2.73,-9.33,-0.61,0.31,-0.17,0.0
-0.98,4.82,-8.35,0.0,0.02,-0.01,0.0
2.81,1.68,-9.04,0.0,0.01,-0.01,3.0
2.83,1.67,-9.02,0.0,0.02,-0.01,3.0
-3.82,7.44,-5.02,0.0,0.01,-0.01,4.0
-9.43,2.29,-1.43,0.0,0.01,-0.01,1.0
0.93,4.3,-8.6,0.0,0.02,-0.01,0.0
2.82,1.69,-9.05,0.0,0.01,-0.01,3.0
-3.44,-1.3,-8.92,0.0,0.02,-0.01,4.0
2.8,1.67,-9.03,0.0,0.02,-0.01,3.0
-9.58,1.38,-1.51,0.0,0.02,-0.01,1.0
-3.37,-5.79,-6.95,0.0,0.02,-0.01,4.0
-5.65,-6.14,-4.93,0.21,0.0,-0.01,4.0
2.82,1.69,-9.04,0.0,0.01,-0.01,3.0
2.82,1.69,-9.05,0.0,0.01,-0.01,3.0
-0.56,2.07,-9.56,-0.02,-0.06,-0.02,2.0
2.82,1.69,-9.04,0.0,0.01,-0.01,3.0
2.81,1.7,-9.07,0.0,0.01,-0.01,3.0
2.81,1.68,-9.01,0.0,0.02,-0.01,3.0
-0.62,0.23,-9.57,0.0,0.01,-0.01,4.0
2.83,1.69,-9.05,0.0,0.01,-0.01,3.0
2.81,1.7,-9.05,0.0,0.01,-0.01,3.0
-8.35,0.37,-4.72,0.13,-0.27,0.07,4.0
2.83,1.68,-9.03,0.0,0.01,-0.01,3.0
-0.63,0.09,-9.57,-0.01,0.02,-0.01,4.0
-9.46,2.12,-1.33,-0.01,0.02,-0.01,1.0
1.63,0.1,-9.44,0.0,0.02,-0.01,0.0
2.81,1.69,-9.04,0.0,0.01,-0.01,3.0
2.81,1.7,-9.04,0.0,0.01,-0.01,3.0
-0.95,4.8,-8.32,0.0,0.01,-0.01,0.0
-0.97,4.82,-8.3,0.0,0.01,-0.01,0.0
-0.73,3.43,-8.98,0.08,0.02,-0.04,4.0
-1.28,4.9,-8.12,-0.01,-0.02,-0.01,0.0
-2.87,-3.05,-8.68,0.0,0.01,-0.01,4.0
2.83,1.68,-9.04,0.0,0.01,-0.01,3.0
-3.38,-5.79,-6.95,0.0,0.01,-0.01,4.0
2.81,1.68,-9.04,0.0,0.01,-0.01,3.0
-3.7,-1.19,-8.83,0.0,0.02,0.0,4.0
2.82,1.68,-9.03,0.0,0.01,-0.01,3.0
2.81,1.69,-9.03,0.0,0.01,-0.01,3.0
2.81,1.69,-9.04,0.0,0.01,-0.01,3.0
-4.93,-4.15,-7.17,0.0,0.01,-0.01,4.0
2.27,18.85,-11.23,-0.67,1.78,3.15,4.0
2.81,1.71,-9.06,0.0,0.01,-0.01,3.0
-9.41,2.27,-1.45,0.0,0.02,-0.01,1.0
-2.74,-2.66,-8.81,0.0,0.01,-0.01,4.0
2.8,1.68,-9.05,0.0,0.01,-0.01,3.0
2.81,1.67,-9.06,0.0,0.01,-0.01,3.0
2.81,1.69,-9.02,0.0,0.02,-0.01,3.0
-2.13,-4.25,-8.36,0.0,0.01,-0.01,4.0
-4.93,-4.16,-7.19,0.0,0.01,-0.01,4.0
6.59,-6.2,-3.38,-0.01,0.01,-0.01,1.0
3.11,-2.89,-8.6,-0.01,0.01,-0.01,2.0
-3.81,-1.26,-8.75,0.01,0.01,-0.01,4.0
2.83,1.69,-9.04,0.0,0.02,-0.01,3.0
1.03,3.87,-8.78,0.0,0.01,-0.01,0.0
2.8,1.69,-9.04,0.0,0.01,-0.01,3.0
2.81,1.69,-9.05,0.0,0.01,-0.01,3.0
2.82,1.68,-9.06,0.0,0.01,-0.01,3.0
1.0,3.85,-8.8,0.0,0.02,-0.01,0.0
-9.41,2.31,-1.45,0.0,0.01,-0.01,1.0
-0.96,4.83,-8.36,0.0,0.02,-0.01,0.0
2.15,1.68,-9.21,0.0,0.01,-0.01,0.0
2.38,3.62,-8.6,0.0,0.01,-0.01,0.0
2.81,1.67,-9.04,0.0,0.01,-0.01,3.0
6.49,-6.25,-3.44,0.01,0.02,-0.01,1.0
2.42,-2.96,-8.56,-0.68,-0.49,0.11,2.0
-0.53,4.12,-8.73,0.0,0.01,-0.01,0.0
-9.43,2.33,-1.4,0.0,0.01,-0.01,1.0
2.73,1.63,-9.05,0.0,0.02,-0.01,3.0
2.81,1.69,-9.04,0.0,0.01,-0.01,3.0
-0.64,0.23,-9.6,-0.01,0.02,-0.01,4.0
2.83,1.7,-9.04,0.0,0.01,-0.01,3.0
2.01,-3.22,-9.27,-0.4,-0.51,0.03,2.0
6.58,-6.22,-3.46,-0.01,0.0,0.0,1.0
2.82,1.69,-9.06,0.0,0.01,-0.01,3.0
2.81,1.71,-9.06,0.0,0.01,-0.01,3.0
2.6,2.26,-8.98,0.0,0.02,-0.01,0.0
1.02,4.27,-8.6,0.0,0.01,-0.01,0.0
1.22,4.91,-8.22,0.0,0.01,-0.01,4.0
2.82,1.7,-9.05,0.0,0.01,-0.01,3.0
6.64,-6.15,-3.32,0.0,0.02,-0.01,1.0
2.82,1.68,-9.07,0.0,0.01,-0.01,3.0
-9.39,2.27,-1.51,0.0,0.02,-0.01,1.0
-9.41,2.3,-1.41,0.0,0.02,-0.01,1.0
2.81,1.71,-9.06,0.0,0.01,-0.01,3.0
2.81,1.68,-9.08,0.0,0.01,-0.01,3.0
-9.43,2.3,-1.42,-0.01,0.02,-0.01,1.0
-9.39,2.23,-1.58,0.0,0.01,-0.01,1.0
-6.01,3.63,-6.72,0.0,0.02,-0.01,1.0
-6.04,3.62,-6.71,0.0,0.01,-0.01,1.0
2.81,1.68,-9.04,0.0,0.01,-0.01,3.0
1.04,4.23,-8.58,0.0,0.01,-0.01,0.0
2.81,1.7,-9.04,0.0,0.01,-0.01,3.0
2.83,1.69,-9.04,0.0,0.01,-0.01,3.0
2.84,1.66,-9.02,0.0,0.01,-0.01,3.0
-1.34,2.04,-9.3,0.04,-0.02,-0.02,2.0
-9.41,2.3,-1.45,0.0,0.02,-0.01,1.0
1.89,4.86,-8.08,0.0,0.01,-0.01,0.0
2.8,1.67,-9.04,0.0,0.01,-0.01,3.0
2.81,1.67,-9.04,0.0,0.01,-0.01,3.0
5.79,5.46,-5.07,-0.07,0.05,-0.04,4.0
2.81,1.69,-9.06,0.0,0.01,-0.01,3.0
2.81,1.67,-9.04,0.0,0.01,-0.01,3.0
2.8,1.71,-9.05,0.0,0.01,-0.01,3.0
-2.89,-0.2,-8.84,-0.44,0.35,0.08,4.0
1.46,0.14,-9.48,0.0,0.02,-0.01,0.0
0.82,4.23,-8.54,-0.01,0.01,-0.01,0.0
-0.64,0.07,-9.57,0.0,0.01,-0.01,4.0
-3.2,-6.62,-6.42,-0.04,0.03,-0.21,4.0
2.82,1.68,-9.03,0.0,0.01,-0.01,3.0
-9.41,2.21,-1.53,-0.01,0.02,-0.01,1.0
-4.93,-4.15,-7.21,-0.01,0.02,-0.01,4.0
2.83,1.69,-9.04,0.0,0.01,-0.01,3.0
0.88,3.76,-9.0,1.67,-1.52,0.6,2.0
2.81,1.67,-9.04,0.0,0.01,-0.01,3.0
-3.74,-1.22,-8.79,-0.02,0.03,-0.01,4.0
2.81,1.69,-9.04,0.0,0.01,-0.01,3.0
2.82,1.69,-9.04,0.0,0.01,-0.01,3.0
1.43,0.15,-9.5,0.0,0.01,-0.01,0.0
2.1,3.61,-8.66,0.0,0.02,-0.01,0.0
2.81,1.66,-9.04,0.0,0.01,-0.01,3.0
2.81,1.68,-9.04,0.0,0.01,-0.01,3.0
2.81,1.68,-9.03,0.0,0.01,-0.01,3.0
-1.32,7.1,-6.46,0.0,0.02,-0.01,4.0
2.81,1.7,-9.03,0.0,0.01,-0.01,3.0
2.82,1.68,-9.03,0.0,0.02,-0.01,3.0
1.63,0.03,-9.43,0.0,0.02,-0.01,0.0
-3.42,-0.69,-8.99,0.02,0.03,-0.01,2.0
2.8,1.67,-9.05,0.0,0.01,-0.01,3.0
2.8,1.7,-9.06,0.0,0.01,-0.01,3.0
-5.97,3.39,-6.84,0.0,0.01,-0.01,1.0
-9.44,2.22,-1.49,0.0,0.01,-0.01,1.0
2.82,1.69,-9.03,0.0,0.01,-0.01,3.0
2.81,1.68,-9.05,0.0,0.01,-0.01,3.0
-9.42,2.28,-1.39,0.0,0.01,-0.01,1.0
2.81,1.7,-9.05,0.0,0.01,-0.01,3.0
2.8,1.7,-9.05,0.0,0.01,-0.01,3.0
2.81,1.68,-9.03,0.0,0.01,-0.01,3.0
-3.65,7.27,-7.07,-0.46,-0.08,-0.11,4.0
2.2,2.99,-8.89,0.0,0.02,-0.01,0.0
2.82,1.71,-9.04,0.0,0.01,-0.01,3.0
-0.97,4.8,-8.33,0.0,0.02,-0.01,0.0
2.82,1.69,-9.04,0.0,0.01,-0.01,3.0
2.81,1.69,-9.03,0.0,0.02,-0.01,3.0
2.8,1.69,-9.05,0.0,0.01,-0.01,3.0
2.8,1.69,-9.07,0.0,0.01,-0.01,3.0
-9.57,1.39,-1.5,0.0,0.02,-0.01,1.0
2.1,1.67,-9.24,0.0,0.01,-0.01,0.0
2.83,1.68,-9.05,0.0,0.01,-0.01,3.0
-3.78,-1.23,-8.76,0.0,0.01,-0.01,4.0
2.83,1.69,-9.03,0.0,0.01,-0.01,3.0
2.8,1.7,-9.05,0.0,0.01,-0.01,3.0
2.8,1.67,-9.03,0.0,0.01,-0.01,3.0
2.81,1.69,-9.06,0.0,0.01,-0.01,3.0
2.82,1.66,-9.05,0.0,0.01,-0.01,3.0
2.82,1.71,-9.04,0.0,0.01,-0.01,3.0
-5.91,2.76,-7.07,-0.04,-0.04,0.04,1.0
-9.48,2.14,-1.34,0.0,0.02,-0.01,1.0
-3.83,-1.22,-8.76,-0.01,0.02,-0.01,4.0
2.8,1.67,-9.03,0.0,0.01,-0.01,3.0
2.79,1.68,-9.04,0.0,0.01,-0.01,3.0
2.8,1.68,-9.04,0.0,0.01,-0.01,3.0
0.46,4.6,-8.48,0.0,0.02,-0.01,0.0
-4.85,-0.63,-8.29,0.0,0.01,-0.01,4.0
2.81,1.68,-9.07,0.0,0.01,-0.01,3.0
-1.63,-6.4,-7.13,-0.29,0.48,-0.3,2.0
-9.4,2.23,-1.5,0.0,0.01,-0.01,1.0
0.91,3.76,-8.83,0.0,0.02,-0.01,0.0
-0.98,4.8,-8.32,0.0,0.01,-0.01,0.0
2.81,1.67,-9.03,0.0,0.01,-0.01,3.0
1.41,0.91,-9.45,0.0,0.01,0.0,2.0
1.07,4.95,-8.22,0.0,0.02,-0.01,4.0
2.82,1.69,-9.01,0.0,0.01,-0.01,3.0
2.82,1.69,-9.05,0.0,0.01,-0.01,3.0
1.92,4.89,-8.08,0.0,0.02,-0.01,0.0
2.81,1.68,-9.06,0.0,0.01,-0.01,3.0
2.84,1.67,-9.03,0.0,0.02,-0.01,3.0
-9.4,2.29,-1.4,0.0,0.01,-0.01,1.0
-3.82,-1.24,-8.76,-0.01,0.02,-0.01,4.0
-0.97,4.81,-8.32,0.0,0.01,-0.01,0.0
-3.82,-1.26,-8.76,-0.02,0.02,-0.01,4.0
1.01,3.85,-8.77,0.0,0.02,-0.01,0.0
2.81,1.67,-9.03,0.0,0.02,-0.01,3.0
2.82,1.7,-9.03,0.0,0.01,-0.01,3.0
2.82,1.68,-9.04,0.0,0.01,-0.01,3.0
2.82,1.68,-9.03,0.0,0.01,-0.01,3.0
6.59,-6.18,-3.37,-0.01,0.02,-0.01,1.0
2.82,1.68,-9.04,0.0,0.02,-0.01,3.0
1.22,7.22,-6.51,0.05,-0.04,0.01,4.0
2.82,1.69,-9.06,0.0,0.01,-0.01,3.0
-3.28,-0.53,-9.16,-0.01,-0.06,0.04,2.0
2.81,1.69,-9.03,0.0,0.01,-0.01,3.0
1.62,0.03,-9.45,0.0,0.01,-0.01,0.0
-3.25,7.38,-5.54,0.2,0.32,-0.15,4.0
1.0,-1.65,-9.36,-0.16,0.72,-0.07,2.0
-4.91,-4.17,-7.2,0.0,0.01,-0.01,4.0
2.81,1.67,-9.05,0.0,0.02,-0.01,3.0
1.46,0.2,-9.48,0.0,0.01,-0.01,0.0
-9.41,2.29,-1.44,0.0,0.02,-0.01,1.0
2.8,1.68,-9.04,0.0,0.01,-0.01,3.0
2.81,1.7,-9.05,0.0,0.01,-0.01,3.0
1.64,-0.03,-9.42,0.0,0.02,-0.01,0.0
0.95,2.59,-10.02,-1.18,0.18,-0.47,4.0
2.82,1.69,-9.06,0.0,0.01,-0.01,3.0
2.81,1.68,-9.02,0.0,0.01,-0.01,3.0
-4.37,-4.61,-7.2,-0.02,0.01,0.02,4.0
2.82,1.7,-9.05,0.0,0.01,-0.01,3.0
6.54,-6.25,-3.44,0.0,0.01,-0.01,1.0
2.82,1.68,-9.04,0.0,0.01,-0.01,3.0
-3.72,-5.06,-7.25,-0.04,-0.01,0.05,4.0
2.82,1.67,-9.03,0.0,0.01,-0.01,3.0
2.82,1.68,-9.06,0.0,0.01,-0.01,3.0
1.97,0.31,-8.0,-0.46,0.38,-0.24,2.0
1.53,3.66,-7.1,0.46,0.59,-0.22,2.0
1.62,0.1,-9.45,0.0,0.02,-0.01,0.0
2.82,1.68,-9.06,0.0,0.01,-0.01,3.0
2.83,1.68,-9.04,0.0,0.01,-0.01,3.0
1.73,4.71,-8.2,0.0,0.02,-0.01,0.0
-9.39,2.27,-1.56,0.0,0.02,-0.01,1.0
-0.98,4.8,-8.32,0.0,0.01,-0.01,0.0
2.83,1.7,-9.03,0.0,0.01,-0.01,3.0
1.01,4.2,-8.62,0.0,0.01,-0.01,0.0
1.28,6.38,-7.83,0.0,-1.17,0.02,4.0
2.83,1.69,-9.05,0.0,0.02,-0.01,3.0
2.82,1.69,-9.04,0.0,0.01,-0.01,3.0
1.24,0.41,-8.5,-0.08,-0.04,0.0,0.0
2.81,1.68,-9.05,0.0,0.01,-0.01,3.0
-3.8,-1.23,-8.76,0.0,0.01,-0.01,4.0
2.8,1.68,-9.04,0.0,0.01,-0.01,3.0
2.83,1.68,-9.04,0.0,0.01,-0.01,3.0
1.19,3.87,-8.82,-0.62,0.39,-0.05,2.0
2.82,1.69,-9.03,0.0,0.01,-0.01,3.0
-2.61,-1.29,-9.16,-0.35,-0.23,0.05,2.0
1.5,5.46,-7.91,0.0,0.01,-0.01,2.0
-5.97,3.23,-6.91,0.0,0.01,-0.01,1.0
-6.02,3.65,-6.67,0.0,0.02,-0.01,1.0
0.4,-3.1,-10.06,-0.05,-0.13,0.07,2.0
-3.45,4.44,-7.68,0.22,0.03,-0.34,4.0
2.82,1.71,-9.05,0.0,0.01,-0.01,3.0
2.83,1.68,-9.06,0.0,0.01,-0.01,3.0
2.82,1.68,-9.05,0.0,0.01,-0.01,3.0
2.81,1.7,-9.04,0.0,0.01,-0.01,3.0
0.67,1.25,-8.46,0.39,-0.66,-0.37,2.0
2.43,2.98,-8.98,-0.05,-0.09,-0.01,2.0
-0.41,5.64,-7.85,-0.01,0.01,-0.01,0.0
2.08,2.09,-9.14,-0.01,0.02,-0.01,2.0
1.91,4.88,-8.09,0.0,0.02,-0.01,0.0
2.82,1.69,-9.02,0.0,0.01,-0.01,3.0
2.8,1.69,-9.05,0.0,0.01,-0.01,3.0
-9.47,2.12,-1.27,-0.01,0.02,-0.01,1.0
2.31,2.77,-8.92,0.0,0.01,-0.01,0.0
2.81,1.68,-9.02,0.0,0.01,-0.01,3.0
-5.83,3.21,-7.11,0.0,0.02,-0.01,1.0
0.47,4.69,-8.43,0.0,0.02,-0.01,0.0
-3.79,-1.22,-8.78,0.0,0.02,-0.01,4.0
2.81,1.69,-9.06,0.0,0.01,-0.01,3.0
2.83,1.68,-9.06,0.0,0.01,-0.01,3.0
-4.35,-1.8,-8.58,0.02,0.08,-0.06,4.0
2.81,1.69,-9.06,0.0,0.01,-0.01,3.0
5.47,2.91,-7.75,-0.26,-0.47,-0.96,4.0
3.86,2.73,-8.37,0.0,0.02,-0.01,0.0
1.0,3.88,-8.77,0.0,0.01,-0.01,0.0
2.81,1.7,-9.03,0.0,0.01,-0.01,3.0
2.83,1.69,-9.04,0.0,0.01,-0.01,3.0
-3.81,-1.17,-8.75,0.0,0.01,-0.01,4.0
2.25,3.03,-8.85,-0.01,0.02,-0.01,0.0
2.8,1.69,-9.02,0.0,0.01,-0.01,3.0
2.81,1.69,-9.03,0.0,0.01,-0.01,3.0
-5.8,3.12,-7.1,0.0,0.02,-0.01,1.0
-3.51,-1.28,-8.87,-0.01,0.02,-0.01,4.0
2.81,1.69,-9.04,0.0,0.01,-0.01,3.0
-0.57,4.01,-8.75,0.0,0.02,-0.01,0.0
2.81,1.67,-9.04,0.0,0.01,-0.01,3.0
-9.43,2.29,-1.37,-0.01,0.02,-0.01,1.0
-5.83,3.34,-6.95,-0.01,0.03,-0.01,1.0
2.82,1.68,-9.05,0.0,0.01,-0.01,3.0
2.8,1.7,-9.07,0.0,0.01,-0.01,3.0
